ClassID,Circle_1,Circle_2,Circle_3,Circle_4,Circle_5,Circle_6,Circle_7,Circle_8
764,919.780212,1350,1900,2550,3350,4300,5400,0
765,919.780212,1350,1900,2550,3350,4300,5400,0
766,919.780212,1350,1900,2550,3350,4300,5400,0
767,919.780212,1350,1900,2550,3350,4300,5400,0
768,919.780212,1350,1900,2550,3350,4300,5400,0
769,919.780212,1350,1900,2550,3350,4300,5400,0
770,919.780212,1350,1900,2550,3350,4300,5400,0
771,919.780212,1350,1900,2550,3350,4300,5400,0
772,919.780212,1350,1900,2550,3350,4300,5400,0
773,919.780212,1350,1900,2550,3350,4300,5400,0
774,919.780212,1350,1900,2550,3350,4300,5400,0
775,919.780212,1350,1900,2550,3350,4300,5400,0
776,919.780212,1350,1900,2550,3350,4300,5400,0
777,919.780212,1350,1900,2550,3350,4300,5400,0
778,919.780212,1350,1900,2550,3350,4300,5400,0
779,919.780212,1350,1900,2550,3350,4300,5400,0
780,919.780212,1350,1900,2550,3350,4300,5400,0
781,919.780212,1350,1900,2550,3350,4300,5400,0
782,919.780212,1350,1900,2550,3350,4300,5400,0
783,919.780212,1350,1900,2550,3350,4300,5400,0
784,919.780212,1350,1900,2550,3350,4300,5400,0
785,919.780212,1350,1900,2550,3350,4300,5400,0
786,919.780212,1350,1900,2550,3350,4300,5400,0
787,919.780212,1350,1900,2550,3350,4300,5400,0
788,919.780212,1350,1900,2550,3350,4300,5400,0
789,919.780212,1350,1900,2550,3350,4300,5400,0
790,919.780212,1350,1900,2550,3350,4300,5400,0
791,919.780212,1350,1900,2550,3350,4300,5400,0
792,919.780212,1350,1900,2550,3350,4300,5400,0
793,919.780212,1350,1900,2550,3350,4300,5400,0
794,919.780212,1350,1900,2550,3350,4300,5400,0
795,919.780212,1350,1900,2550,3350,4300,5400,0
796,919.780212,1350,1900,2550,3350,4300,5400,0
797,919.780212,1350,1900,2550,3350,4300,5400,0
798,919.780212,1350,1900,2550,3350,4300,5400,0
799,919.780212,1350,1900,2550,3350,4300,5400,0
800,919.780212,1350,1900,2550,3350,4300,5400,0
801,919.780212,1350,1900,2550,3350,4300,5400,0
802,919.780212,1350,1900,2550,3350,4300,5400,0
803,919.780212,1350,1900,2550,3350,4300,5400,0
804,919.780212,1350,1900,2550,3350,4300,5400,0
805,919.780212,1350,1900,2550,3350,4300,5400,0
806,919.780212,1350,1900,2550,3350,4300,5400,0
807,919.780212,1350,1900,2550,3350,4300,5400,0
808,919.780212,1350,1900,2550,3350,4300,5400,0
809,919.780212,1350,1900,2550,3350,4300,5400,0
810,919.780212,1350,1900,2550,3350,4300,5400,0
811,919.780212,1350,1900,2550,3350,4300,5400,0
812,919.780212,1350,1900,2550,3350,4300,5400,0
813,919.780212,1350,1900,2550,3350,4300,5400,0
814,919.780212,1350,1900,2550,3350,4300,5400,0
815,919.780212,1350,1900,2550,3350,4300,5400,0
816,919.780212,1350,1900,2550,3350,4300,5400,0
817,919.780212,1350,1900,2550,3350,4300,5400,0
818,919.780212,1350,1900,2550,3350,4300,5400,0
819,919.780212,1350,1900,2550,3350,4300,5400,0
820,919.780212,1350,1900,2550,3350,4300,5400,0
821,919.780212,1350,1900,2550,3350,4300,5400,0
822,919.780212,1350,1900,2550,3350,4300,5400,0
823,919.780212,1350,1900,2550,3350,4300,5400,0
824,919.780212,1350,1900,2550,3350,4300,5400,0
825,919.780212,1350,1900,2550,3350,4300,5400,0
826,919.780212,1350,1900,2550,3350,4300,5400,0
827,919.780212,1350,1900,2550,3350,4300,5400,0
828,919.780212,1350,1900,2550,3350,4300,5400,0
829,919.780212,1350,1900,2550,3350,4300,5400,0
830,919.780212,1350,1900,2550,3350,4300,5400,0
831,919.780212,1350,1900,2550,3350,4300,5400,0
832,919.780212,1350,1900,2550,3350,4300,5400,0
833,919.780212,1350,1900,2550,3350,4300,5400,0
834,919.780212,1350,1900,2550,3350,4300,5400,0
835,919.780212,1350,1900,2550,3350,4300,5400,0
836,919.780212,1350,1900,2550,3350,4300,5400,0
837,919.780212,1350,1900,2550,3350,4300,5400,0
838,919.780212,1350,1900,2550,3350,4300,5400,0
839,919.780212,1350,1900,2550,3350,4300,5400,0
840,919.780212,1350,1900,2550,3350,4300,5400,0
841,919.780212,1350,1900,2550,3350,4300,5400,0
842,919.780212,1350,1900,2550,3350,4300,5400,0
843,919.780212,1350,1900,2550,3350,4300,5400,0
844,919.780212,1350,1900,2550,3350,4300,5400,0
845,919.780212,1350,1900,2550,3350,4300,5400,0
846,919.780212,1350,1900,2550,3350,4300,5400,0
847,919.780212,1350,1900,2550,3350,4300,5400,0
848,919.780212,1350,1900,2550,3350,4300,5400,0
849,919.780212,1350,1900,2550,3350,4300,5400,0
850,919.780212,1350,1900,2550,3350,4300,5400,0
851,919.780212,1350,1900,2550,3350,4300,5400,0
852,919.780212,1350,1900,2550,3350,4300,5400,0
853,919.780212,1350,1900,2550,3350,4300,5400,0
854,919.780212,1350,1900,2550,3350,4300,5400,0
855,919.780212,1350,1900,2550,3350,4300,5400,0
856,919.780212,1350,1900,2550,3350,4300,5400,0
857,919.780212,1350,1900,2550,3350,4300,5400,0
858,919.780212,1350,1900,2550,3350,4300,5400,0
859,919.780212,1350,1900,2550,3350,4300,5400,0
860,919.780212,1350,1900,2550,3350,4300,5400,0
861,919.780212,1350,1900,2550,3350,4300,5400,0
862,919.780212,1350,1900,2550,3350,4300,5400,0
863,919.780212,1350,1900,2550,3350,4300,5400,0
864,919.780212,1350,1900,2550,3350,4300,5400,0
865,919.780212,1350,1900,2550,3350,4300,5400,0
866,919.780212,1350,1900,2550,3350,4300,5400,0
867,919.780212,1350,1900,2550,3350,4300,5400,0
868,919.780212,1350,1900,2550,3350,4300,5400,0
869,919.780212,1350,1900,2550,3350,4300,5400,0
870,919.780212,1350,1900,2550,3350,4300,5400,0
871,919.780212,1350,1900,2550,3350,4300,5400,0
872,919.780212,1350,1900,2550,3350,4300,5400,0
873,919.780212,1350,1900,2550,3350,4300,5400,0
874,919.780212,1350,1900,2550,3350,4300,5400,0
875,919.780212,1350,1900,2550,3350,4300,5400,0
876,919.780212,1350,1900,2550,3350,4300,5400,0
877,919.780212,1350,1900,2550,3350,4300,5400,0
878,919.780212,1350,1900,2550,3350,4300,5400,0
879,919.780212,1350,1900,2550,3350,4300,5400,0
880,919.780212,1350,1900,2550,3350,4300,5400,0
881,919.780212,1350,1900,2550,3350,4300,5400,0
882,919.780212,1350,1900,2550,3350,4300,5400,0
883,919.780212,1350,1900,2550,3350,4300,5400,0
884,919.780212,1350,1900,2550,3350,4300,5400,0
885,919.780212,1350,1900,2550,3350,4300,5400,0
886,919.780212,1350,1900,2550,3350,4300,5400,0
887,919.780212,1350,1900,2550,3350,4300,5400,0
888,919.780212,1350,1900,2550,3350,4300,5400,0
889,919.780212,1350,1900,2550,3350,4300,5400,0
890,919.780212,1350,1900,2550,3350,4300,5400,0
891,919.780212,1350,1900,2550,3350,4300,5400,0
892,919.780212,1350,1900,2550,3350,4300,5400,0
893,919.780212,1350,1900,2550,3350,4300,5400,0
894,919.780212,1350,1900,2550,3350,4300,5400,0
895,919.780212,1350,1900,2550,3350,4300,5400,0
896,919.780212,1350,1900,2550,3350,4300,5400,0
897,919.780212,1350,1900,2550,3350,4300,5400,0
898,919.780212,1350,1900,2550,3350,4300,5400,0
899,919.780212,1350,1900,2550,3350,4300,5400,0
900,919.780212,1350,1900,2550,3350,4300,5400,0
901,919.780212,1350,1900,2550,3350,4300,5400,0
902,919.780212,1350,1900,2550,3350,4300,5400,0
903,919.780212,1350,1900,2550,3350,4300,5400,0
904,919.780212,1350,1900,2550,3350,4300,5400,0
905,919.780212,1350,1900,2550,3350,4300,5400,0
906,919.780212,1350,1900,2550,3350,4300,5400,0
907,919.780212,1350,1900,2550,3350,4300,5400,0
908,919.780212,1350,1900,2550,3350,4300,5400,0
909,919.780212,1350,1900,2550,3350,4300,5400,0
910,919.780212,1350,1900,2550,3350,4300,5400,0
911,919.780212,1350,1900,2550,3350,4300,5400,0
912,919.780212,1350,1900,2550,3350,4300,5400,0
913,919.780212,1350,1900,2550,3350,4300,5400,0
914,919.780212,1350,1900,2550,3350,4300,5400,0
915,919.780212,1350,1900,2550,3350,4300,5400,0
916,919.780212,1350,1900,2550,3350,4300,5400,0
917,919.780212,1350,1900,2550,3350,4300,5400,0
918,919.780212,1350,1900,2550,3350,4300,5400,0
919,919.780212,1350,1900,2550,3350,4300,5400,0
920,919.780212,1350,1900,2550,3350,4300,5400,0
921,919.780212,1350,1900,2550,3350,4300,5400,0
922,919.780212,1350,1900,2550,3350,4300,5400,0
923,919.780212,1350,1900,2550,3350,4300,5400,0
924,919.780212,1350,1900,2550,3350,4300,5400,0
925,919.780212,1350,1900,2550,3350,4300,5400,0
926,919.780212,1350,1900,2550,3350,4300,5400,0
927,919.780212,1350,1900,2550,3350,4300,5400,0
928,919.780212,1350,1900,2550,3350,4300,5400,0
929,919.780212,1350,1900,2550,3350,4300,5400,0
930,919.780212,1350,1900,2550,3350,4300,5400,0
931,919.780212,1350,1900,2550,3350,4300,5400,0
932,919.780212,1350,1900,2550,3350,4300,5400,0
933,919.780212,1350,1900,2550,3350,4300,5400,0
934,919.780212,1350,1900,2550,3350,4300,5400,0
935,919.780212,1350,1900,2550,3350,4300,5400,0
936,919.780212,1350,1900,2550,3350,4300,5400,0
937,919.780212,1350,1900,2550,3350,4300,5400,0
938,919.780212,1350,1900,2550,3350,4300,5400,0
939,919.780212,1350,1900,2550,3350,4300,5400,0
940,919.780212,1350,1900,2550,3350,4300,5400,0
941,919.780212,1350,1900,2550,3350,4300,5400,0
942,919.780212,1350,1900,2550,3350,4300,5400,0
943,919.780212,1350,1900,2550,3350,4300,5400,0
944,919.780212,1350,1900,2550,3350,4300,5400,0
945,919.780212,1350,1900,2550,3350,4300,5400,0
946,919.780212,1350,1900,2550,3350,4300,5400,0
947,919.780212,1350,1900,2550,3350,4300,5400,0
948,919.780212,1350,1900,2550,3350,4300,5400,0
949,919.780212,1350,1900,2550,3350,4300,5400,0
950,919.780212,1350,1900,2550,3350,4300,5400,0
951,919.780212,1350,1900,2550,3350,4300,5400,0
952,919.780212,1350,1900,2550,3350,4300,5400,0
953,919.780212,1350,1900,2550,3350,4300,5400,0
954,919.780212,1350,1900,2550,3350,4300,5400,0
955,919.780212,1350,1900,2550,3350,4300,5400,0
956,919.780212,1350,1900,2550,3350,4300,5400,0
957,919.780212,1350,1900,2550,3350,4300,5400,0
958,919.780212,1350,1900,2550,3350,4300,5400,0
959,919.780212,1350,1900,2550,3350,4300,5400,0
960,919.780212,1350,1900,2550,3350,4300,5400,0
961,919.780212,1350,1900,2550,3350,4300,5400,0
962,919.780212,1350,1900,2550,3350,4300,5400,0
963,919.780212,1350,1900,2550,3350,4300,5400,0
964,919.780212,1350,1900,2550,3350,4300,5400,0
965,919.780212,1350,1900,2550,3350,4300,5400,0
966,919.780212,1350,1900,2550,3350,4300,5400,0
967,919.780212,1350,1900,2550,3350,4300,5400,0
968,919.780212,1350,1900,2550,3350,4300,5400,0
969,919.780212,1350,1900,2550,3350,4300,5400,0
970,919.780212,1350,1900,2550,3350,4300,5400,0
971,919.780212,1350,1900,2550,3350,4300,5400,0
972,919.780212,1350,1900,2550,3350,4300,5400,0
973,919.780212,1350,1900,2550,3350,4300,5400,0
974,919.780212,1350,1900,2550,3350,4300,5400,0
975,919.780212,1350,1900,2550,3350,4300,5400,0
976,919.780212,1350,1900,2550,3350,4300,5400,0
977,919.780212,1350,1900,2550,3350,4300,5400,0
978,919.780212,1350,1900,2550,3350,4300,5400,0
979,919.780212,1350,1900,2550,3350,4300,5400,0
980,919.780212,1350,1900,2550,3350,4300,5400,0
981,919.780212,1350,1900,2550,3350,4300,5400,0
982,919.780212,1350,1900,2550,3350,4300,5400,0
983,919.780212,1350,1900,2550,3350,4300,5400,0
984,919.780212,1350,1900,2550,3350,4300,5400,0
985,919.780212,1350,1900,2550,3350,4300,5400,0
986,919.780212,1350,1900,2550,3350,4300,5400,0
987,919.780212,1350,1900,2550,3350,4300,5400,0
988,919.780212,1350,1900,2550,3350,4300,5400,0
989,919.780212,1350,1900,2550,3350,4300,5400,0
990,919.780212,1350,1900,2550,3350,4300,5400,0
991,919.780212,1350,1900,2550,3350,4300,5400,0
992,919.780212,1350,1900,2550,3350,4300,5400,0
993,919.780212,1350,1900,2550,3350,4300,5400,0
994,919.780212,1350,1900,2550,3350,4300,5400,0
995,919.780212,1350,1900,2550,3350,4300,5400,0
996,919.780212,1350,1900,2550,3350,4300,5400,0
997,919.780212,1350,1900,2550,3350,4300,5400,0
998,919.780212,1350,1900,2550,3350,4300,5400,0
999,919.780212,1350,1900,2550,3350,4300,5400,0
1000,919.780212,1350,1900,2550,3350,4300,5400,0
1001,919.780212,1350,1900,2550,3350,4300,5400,0
1002,919.780212,1350,1900,2550,3350,4300,5400,0
1003,919.780212,1350,1900,2550,3350,4300,5400,0
1004,919.780212,1350,1900,2550,3350,4300,5400,0
1005,919.780212,1350,1900,2550,3350,4300,5400,0
1006,919.780212,1350,1900,2550,3350,4300,5400,0
1007,919.780212,1350,1900,2550,3350,4300,5400,0
1008,919.780212,1350,1900,2550,3350,4300,5400,0
1009,919.780212,1350,1900,2550,3350,4300,5400,0
1010,919.780212,1350,1900,2550,3350,4300,5400,0
1011,919.780212,1350,1900,2550,3350,4300,5400,0
1012,919.780212,1350,1900,2550,3350,4300,5400,0
1013,919.780212,1350,1900,2550,3350,4300,5400,0
1014,919.780212,1350,1900,2550,3350,4300,5400,0
1015,919.780212,1350,1900,2550,3350,4300,5400,0
1016,919.780212,1350,1900,2550,3350,4300,5400,0
1017,919.780212,1350,1900,2550,3350,4300,5400,0
1018,919.780212,1350,1900,2550,3350,4300,5400,0
1019,919.780212,1350,1900,2550,3350,4300,5400,0
1020,919.780212,1350,1900,2550,3350,4300,5400,0
1021,919.780212,1350,1900,2550,3350,4300,5400,0
1022,919.780212,1350,1900,2550,3350,4300,5400,0
1023,919.780212,1350,1900,2550,3350,4300,5400,0
1024,919.780212,1350,1900,2550,3350,4300,5400,0
1025,919.780212,1350,1900,2550,3350,4300,5400,0
1026,919.780212,1350,1900,2550,3350,4300,5400,0
1027,919.780212,1350,1900,2550,3350,4300,5400,0
1028,919.780212,1350,1900,2550,3350,4300,5400,0
1029,919.780212,1350,1900,2550,3350,4300,5400,0
1030,919.780212,1350,1900,2550,3350,4300,5400,0
1031,919.780212,1350,1900,2550,3350,4300,5400,0
1032,919.780212,1350,1900,2550,3350,4300,5400,0
1033,919.780212,1350,1900,2550,3350,4300,5400,0
1034,919.780212,1350,1900,2550,3350,4300,5400,0
1035,919.780212,1350,1900,2550,3350,4300,5400,0
1036,919.780212,1350,1900,2550,3350,4300,5400,0
1037,919.780212,1350,1900,2550,3350,4300,5400,0
1038,919.780212,1350,1900,2550,3350,4300,5400,0
1039,919.780212,1350,1900,2550,3350,4300,5400,0
1040,919.780212,1350,1900,2550,3350,4300,5400,0
1041,919.780212,1350,1900,2550,3350,4300,5400,0
1042,919.780212,1350,1900,2550,3350,4300,5400,0
1043,919.780212,1350,1900,2550,3350,4300,5400,0
1044,919.780212,1350,1900,2550,3350,4300,5400,0
1045,919.780212,1350,1900,2550,3350,4300,5400,0
1046,919.780212,1350,1900,2550,3350,4300,5400,0
1047,919.780212,1350,1900,2550,3350,4300,5400,0
1048,919.780212,1350,1900,2550,3350,4300,5400,0
1049,919.780212,1350,1900,2550,3350,4300,5400,0
1050,919.780212,1350,1900,2550,3350,4300,5400,0
1051,919.780212,1350,1900,2550,3350,4300,5400,0
1052,919.780212,1350,1900,2550,3350,4300,5400,0
1053,919.780212,1350,1900,2550,3350,4300,5400,0
1054,919.780212,1350,1900,2550,3350,4300,5400,0
1055,919.780212,1350,1900,2550,3350,4300,5400,0
1056,919.780212,1350,1900,2550,3350,4300,5400,0
1057,919.780212,1350,1900,2550,3350,4300,5400,0
1058,919.780212,1350,1900,2550,3350,4300,5400,0
1059,919.780212,1350,1900,2550,3350,4300,5400,0
1060,919.780212,1350,1900,2550,3350,4300,5400,0
1061,919.780212,1350,1900,2550,3350,4300,5400,0
1062,919.780212,1350,1900,2550,3350,4300,5400,0
1063,919.780212,1350,1900,2550,3350,4300,5400,0
1064,919.780212,1350,1900,2550,3350,4300,5400,0
1065,919.780212,1350,1900,2550,3350,4300,5400,0
1066,919.780212,1350,1900,2550,3350,4300,5400,0
1067,919.780212,1350,1900,2550,3350,4300,5400,0
1068,919.780212,1350,1900,2550,3350,4300,5400,0
1069,919.780212,1350,1900,2550,3350,4300,5400,0
1070,919.780212,1350,1900,2550,3350,4300,5400,0
1071,919.780212,1350,1900,2550,3350,4300,5400,0
1072,919.780212,1350,1900,2550,3350,4300,5400,0
1073,919.780212,1350,1900,2550,3350,4300,5400,0
1074,919.780212,1350,1900,2550,3350,4300,5400,0
1075,919.780212,1350,1900,2550,3350,4300,5400,0
1076,919.780212,1350,1900,2550,3350,4300,5400,0
1077,919.780212,1350,1900,2550,3350,4300,5400,0
1078,919.780212,1350,1900,2550,3350,4300,5400,0
1079,919.780212,1350,1900,2550,3350,4300,5400,0
1080,919.780212,1350,1900,2550,3350,4300,5400,0
1081,919.780212,1350,1900,2550,3350,4300,5400,0
1082,919.780212,1350,1900,2550,3350,4300,5400,0
1083,919.780212,1350,1900,2550,3350,4300,5400,0
1084,919.780212,1350,1900,2550,3350,4300,5400,0
1085,919.780212,1350,1900,2550,3350,4300,5400,0
1086,919.780212,1350,1900,2550,3350,4300,5400,0
1087,919.780212,1350,1900,2550,3350,4300,5400,0
1088,919.780212,1350,1900,2550,3350,4300,5400,0
1089,919.780212,1350,1900,2550,3350,4300,5400,0
1090,919.780212,1350,1900,2550,3350,4300,5400,0
1091,919.780212,1350,1900,2550,3350,4300,5400,0
1092,919.780212,1350,1900,2550,3350,4300,5400,0
1093,919.780212,1350,1900,2550,3350,4300,5400,0
1094,919.780212,1350,1900,2550,3350,4300,5400,0
1095,919.780212,1350,1900,2550,3350,4300,5400,0
1096,919.780212,1350,1900,2550,3350,4300,5400,0
1097,919.780212,1350,1900,2550,3350,4300,5400,0
1098,919.780212,1350,1900,2550,3350,4300,5400,0
1099,919.780212,1350,1900,2550,3350,4300,5400,0
1100,919.780212,1350,1900,2550,3350,4300,5400,0
1101,919.780212,1350,1900,2550,3350,4300,5400,0
1102,919.780212,1350,1900,2550,3350,4300,5400,0
1103,919.780212,1350,1900,2550,3350,4300,5400,0
1104,919.780212,1350,1900,2550,3350,4300,5400,0
1105,919.780212,1350,1900,2550,3350,4300,5400,0
1106,919.780212,1350,1900,2550,3350,4300,5400,0
1107,919.780212,1350,1900,2550,3350,4300,5400,0
1108,919.780212,1350,1900,2550,3350,4300,5400,0
1109,919.780212,1350,1900,2550,3350,4300,5400,0
1110,919.780212,1350,1900,2550,3350,4300,5400,0
1111,919.780212,1350,1900,2550,3350,4300,5400,0
1112,919.780212,1350,1900,2550,3350,4300,5400,0
1113,919.780212,1350,1900,2550,3350,4300,5400,0
1114,919.780212,1350,1900,2550,3350,4300,5400,0
1115,919.780212,1350,1900,2550,3350,4300,5400,0
1116,919.780212,1350,1900,2550,3350,4300,5400,0
1117,919.780212,1350,1900,2550,3350,4300,5400,0
1118,919.780212,1350,1900,2550,3350,4300,5400,0
1119,919.780212,1350,1900,2550,3350,4300,5400,0
1120,919.780212,1350,1900,2550,3350,4300,5400,0
1121,919.780212,1350,1900,2550,3350,4300,5400,0
1122,919.780212,1350,1900,2550,3350,4300,5400,0
1123,919.780212,1350,1900,2550,3350,4300,5400,0
1124,919.780212,1350,1900,2550,3350,4300,5400,0
1125,919.780212,1350,1900,2550,3350,4300,5400,0
1126,919.780212,1350,1900,2550,3350,4300,5400,0
1127,919.780212,1350,1900,2550,3350,4300,5400,0
1128,919.780212,1350,1900,2550,3350,4300,5400,0
1129,919.780212,1350,1900,2550,3350,4300,5400,0
1130,919.780212,1350,1900,2550,3350,4300,5400,0
1131,919.780212,1350,1900,2550,3350,4300,5400,0
1132,919.780212,1350,1900,2550,3350,4300,5400,0
1133,919.780212,1350,1900,2550,3350,4300,5400,0
1134,919.780212,1350,1900,2550,3350,4300,5400,0
1135,919.780212,1350,1900,2550,3350,4300,5400,0
1136,919.780212,1350,1900,2550,3350,4300,5400,0
1137,919.780212,1350,1900,2550,3350,4300,5400,0
1138,919.780212,1350,1900,2550,3350,4300,5400,0
1139,919.780212,1350,1900,2550,3350,4300,5400,0
1140,919.780212,1350,1900,2550,3350,4300,5400,0
1141,919.780212,1350,1900,2550,3350,4300,5400,0
1142,919.780212,1350,1900,2550,3350,4300,5400,0
1143,919.780212,1350,1900,2550,3350,4300,5400,0
1144,919.780212,1350,1900,2550,3350,4300,5400,0
1145,919.780212,1350,1900,2550,3350,4300,5400,0
1146,919.780212,1350,1900,2550,3350,4300,5400,0
1147,919.780212,1350,1900,2550,3350,4300,5400,0
1148,919.780212,1350,1900,2550,3350,4300,5400,0
1149,919.780212,1350,1900,2550,3350,4300,5400,0
1150,919.780212,1350,1900,2550,3350,4300,5400,0
1151,919.780212,1350,1900,2550,3350,4300,5400,0
1152,919.780212,1350,1900,2550,3350,4300,5400,0
1153,919.780212,1350,1900,2550,3350,4300,5400,0
1154,919.780212,1350,1900,2550,3350,4300,5400,0
1155,919.780212,1350,1900,2550,3350,4300,5400,0
1156,919.780212,1350,1900,2550,3350,4300,5400,0
1157,919.780212,1350,1900,2550,3350,4300,5400,0
1158,919.780212,1350,1900,2550,3350,4300,5400,0
1159,919.780212,1350,1900,2550,3350,4300,5400,0
1160,919.780212,1350,1900,2550,3350,4300,5400,0
1161,919.780212,1350,1900,2550,3350,4300,5400,0
1162,919.780212,1350,1900,2550,3350,4300,5400,0
1163,919.780212,1350,1900,2550,3350,4300,5400,0
1164,919.780212,1350,1900,2550,3350,4300,5400,0
1165,919.780212,1350,1900,2550,3350,4300,5400,0
1166,919.780212,1350,1900,2550,3350,4300,5400,0
1167,919.780212,1350,1900,2550,3350,4300,5400,0
1168,919.780212,1350,1900,2550,3350,4300,5400,0
1169,919.780212,1350,1900,2550,3350,4300,5400,0
1170,919.780212,1350,1900,2550,3350,4300,5400,0
1171,919.780212,1350,1900,2550,3350,4300,5400,0
1172,919.780212,1350,1900,2550,3350,4300,5400,0
1173,919.780212,1350,1900,2550,3350,4300,5400,0
1174,919.780212,1350,1900,2550,3350,4300,5400,0
1175,919.780212,1350,1900,2550,3350,4300,5400,0
1176,919.780212,1350,1900,2550,3350,4300,5400,0
1177,919.780212,1350,1900,2550,3350,4300,5400,0
1178,919.780212,1350,1900,2550,3350,4300,5400,0
1179,919.780212,1350,1900,2550,3350,4300,5400,0
1180,919.780212,1350,1900,2550,3350,4300,5400,0
1181,919.780212,1350,1900,2550,3350,4300,5400,0
1182,919.780212,1350,1900,2550,3350,4300,5400,0
1183,919.780212,1350,1900,2550,3350,4300,5400,0
1184,919.780212,1350,1900,2550,3350,4300,5400,0
1185,919.780212,1350,1900,2550,3350,4300,5400,0
1186,919.780212,1350,1900,2550,3350,4300,5400,0
1187,919.780212,1350,1900,2550,3350,4300,5400,0
1188,919.780212,1350,1900,2550,3350,4300,5400,0
1189,919.780212,1350,1900,2550,3350,4300,5400,0
1190,919.780212,1350,1900,2550,3350,4300,5400,0
1191,919.780212,1350,1900,2550,3350,4300,5400,0
1192,919.780212,1350,1900,2550,3350,4300,5400,0
1193,919.780212,1350,1900,2550,3350,4300,5400,0
1194,919.780212,1350,1900,2550,3350,4300,5400,0
1195,919.780212,1350,1900,2550,3350,4300,5400,0
1196,919.780212,1350,1900,2550,3350,4300,5400,0
1197,919.780212,1350,1900,2550,3350,4300,5400,0
1198,919.780212,1350,1900,2550,3350,4300,5400,0
1199,919.780212,1350,1900,2550,3350,4300,5400,0
1200,919.780212,1350,1900,2550,3350,4300,5400,0
1201,919.780212,1350,1900,2550,3350,4300,5400,0
1202,919.780212,1350,1900,2550,3350,4300,5400,0
1203,919.780212,1350,1900,2550,3350,4300,5400,0
1204,919.780212,1350,1900,2550,3350,4300,5400,0
1205,919.780212,1350,1900,2550,3350,4300,5400,0
1206,919.780212,1350,1900,2550,3350,4300,5400,0
1207,919.780212,1350,1900,2550,3350,4300,5400,0
1208,919.780212,1350,1900,2550,3350,4300,5400,0
1209,919.780212,1350,1900,2550,3350,4300,5400,0
1210,919.780212,1350,1900,2550,3350,4300,5400,0
1211,919.780212,1350,1900,2550,3350,4300,5400,0
1212,919.780212,1350,1900,2550,3350,4300,5400,0
1213,919.780212,1350,1900,2550,3350,4300,5400,0
1214,919.780212,1350,1900,2550,3350,4300,5400,0
1215,919.780212,1350,1900,2550,3350,4300,5400,0
1216,919.780212,1350,1900,2550,3350,4300,5400,0
1217,919.780212,1350,1900,2550,3350,4300,5400,0
1218,919.780212,1350,1900,2550,3350,4300,5400,0
1219,919.780212,1350,1900,2550,3350,4300,5400,0
1220,919.780212,1350,1900,2550,3350,4300,5400,0
1221,919.780212,1350,1900,2550,3350,4300,5400,0
1222,919.780212,1350,1900,2550,3350,4300,5400,0
1223,919.780212,1350,1900,2550,3350,4300,5400,0
1224,919.780212,1350,1900,2550,3350,4300,5400,0
1225,919.780212,1350,1900,2550,3350,4300,5400,0
1226,919.780212,1350,1900,2550,3350,4300,5400,0
1227,919.780212,1350,1900,2550,3350,4300,5400,0
1228,919.780212,1350,1900,2550,3350,4300,5400,0
1229,919.780212,1350,1900,2550,3350,4300,5400,0
1230,919.780212,1350,1900,2550,3350,4300,5400,0
1231,919.780212,1350,1900,2550,3350,4300,5400,0
1232,919.780212,1350,1900,2550,3350,4300,5400,0
1233,919.780212,1350,1900,2550,3350,4300,5400,0
1234,919.780212,1350,1900,2550,3350,4300,5400,0
1235,919.780212,1350,1900,2550,3350,4300,5400,0
1236,919.780212,1350,1900,2550,3350,4300,5400,0
1237,919.780212,1350,1900,2550,3350,4300,5400,0
1238,919.780212,1350,1900,2550,3350,4300,5400,0
1239,919.780212,1350,1900,2550,3350,4300,5400,0
1240,919.780212,1350,1900,2550,3350,4300,5400,0
1241,919.780212,1350,1900,2550,3350,4300,5400,0
1242,919.780212,1350,1900,2550,3350,4300,5400,0
1243,919.780212,1350,1900,2550,3350,4300,5400,0
1244,919.780212,1350,1900,2550,3350,4300,5400,0
1245,919.780212,1350,1900,2550,3350,4300,5400,0
1246,919.780212,1350,1900,2550,3350,4300,5400,0
1247,919.780212,1350,1900,2550,3350,4300,5400,0
1248,919.780212,1350,1900,2550,3350,4300,5400,0
1249,919.780212,1350,1900,2550,3350,4300,5400,0
1250,919.780212,1350,1900,2550,3350,4300,5400,0
1251,919.780212,1350,1900,2550,3350,4300,5400,0
1252,919.780212,1350,1900,2550,3350,4300,5400,0
1253,919.780212,1350,1900,2550,3350,4300,5400,0
1254,919.780212,1350,1900,2550,3350,4300,5400,0
1255,919.780212,1350,1900,2550,3350,4300,5400,0
1256,919.780212,1350,1900,2550,3350,4300,5400,0
1257,919.780212,1350,1900,2550,3350,4300,5400,0
1258,919.780212,1350,1900,2550,3350,4300,5400,0
1259,919.780212,1350,1900,2550,3350,4300,5400,0
1260,919.780212,1350,1900,2550,3350,4300,5400,0
1261,919.780212,1350,1900,2550,3350,4300,5400,0
1262,919.780212,1350,1900,2550,3350,4300,5400,0
1263,919.780212,1350,1900,2550,3350,4300,5400,0
1264,919.780212,1350,1900,2550,3350,4300,5400,0
1265,919.780212,1350,1900,2550,3350,4300,5400,0
1266,919.780212,1350,1900,2550,3350,4300,5400,0
1267,919.780212,1350,1900,2550,3350,4300,5400,0
1268,919.780212,1350,1900,2550,3350,4300,5400,0
1269,919.780212,1350,1900,2550,3350,4300,5400,0
