ClassID,DEF_PANTS,DEF_GLOVES,DEF_BOOTS,DEF_LH,DEF_SHIRT
2176,1145,572,572,859,1146
2177,1146,573,573,859,1147
2178,1146,573,573,860,1147
2179,1147,573,573,860,1148
2180,1147,573,573,860,1148
2181,1148,574,574,861,1149
2182,1148,574,574,861,1149
2183,1149,574,574,862,1150
2184,1149,574,574,862,1150
2185,1150,575,575,862,1151
2186,1150,575,575,863,1151
2187,1151,575,575,863,1152
2188,1152,576,576,864,1152
2189,1152,576,576,864,1153
2190,1153,576,576,864,1154
2191,1153,576,576,865,1154
2192,1154,577,577,865,1155
2193,1154,577,577,866,1155
2194,1155,577,577,866,1156
2195,1155,577,577,866,1156
2196,1156,578,578,867,1157
2197,1156,578,578,867,1157
2198,1157,578,578,868,1158
2199,1157,578,578,868,1158
2200,1158,579,579,868,1159
2201,1158,579,579,869,1159
2202,1159,579,579,869,1160
2203,1160,580,580,870,1160
2204,1160,580,580,870,1161
2205,1161,580,580,870,1162
2206,1161,580,580,871,1162
2207,1162,581,581,871,1163
2208,1162,581,581,872,1163
2209,1163,581,581,872,1164
2210,1163,581,581,872,1164
2211,1164,582,582,873,1165
2212,1164,582,582,873,1165
2213,1165,582,582,874,1166
2214,1165,582,582,874,1166
2215,1166,583,583,874,1167
2216,1166,583,583,875,1167
2217,1167,583,583,875,1168
2218,1168,584,584,876,1168
2219,1168,584,584,876,1169
2220,1169,584,584,876,1170
2221,1169,584,584,877,1170
2222,1170,585,585,877,1171
2223,1170,585,585,878,1171
2224,1171,585,585,878,1172
2225,1171,585,585,878,1172
2226,1172,586,586,879,1173
2227,1172,586,586,879,1173
2228,1173,586,586,880,1174
2229,1173,586,586,880,1174
2230,1174,587,587,880,1175
2231,1174,587,587,881,1175
2232,1175,587,587,881,1176
2233,1176,588,588,882,1176
2234,1176,588,588,882,1177
2235,1177,588,588,882,1178
2236,1177,588,588,883,1178
2237,1178,589,589,883,1179
2238,1178,589,589,884,1179
2239,1179,589,589,884,1180
2240,1179,589,589,884,1180
2241,1180,590,590,885,1181
2242,1180,590,590,885,1181
2243,1181,590,590,886,1182
2244,1181,590,590,886,1182
2245,1182,591,591,886,1183
2246,1182,591,591,887,1183
2247,1183,591,591,887,1184
2248,1184,592,592,888,1184
2249,1184,592,592,888,1185
2250,1185,592,592,888,1186
2251,1185,592,592,889,1186
2252,1186,593,593,889,1187
2253,1186,593,593,890,1187
2254,1187,593,593,890,1188
2255,1187,593,593,890,1188
2256,1188,594,594,891,1189
2257,1188,594,594,891,1189
2258,1189,594,594,892,1190
2259,1189,594,594,892,1190
2260,1190,595,595,892,1191
2261,1190,595,595,893,1191
2262,1191,595,595,893,1192
2263,1192,596,596,894,1192
2264,1192,596,596,894,1193
2265,1193,596,596,894,1194
2266,1193,596,596,895,1194
2267,1194,597,597,895,1195
2268,1194,597,597,896,1195
2269,1195,597,597,896,1196
2270,1195,597,597,896,1196
2271,1196,598,598,897,1197
2272,1196,598,598,897,1197
2273,1197,598,598,898,1198
2274,1197,598,598,898,1198
2275,1198,599,599,898,1199
2276,1198,599,599,899,1199
2277,1199,599,599,899,1200
2278,1200,600,600,900,1200
2279,1200,600,600,900,1201
2280,1201,600,600,900,1202
2281,1201,600,600,901,1202
2282,1202,601,601,901,1203
2283,1202,601,601,902,1203
2284,1203,601,601,902,1204
2285,1203,601,601,902,1204
2286,1204,602,602,903,1205
2287,1204,602,602,903,1205
2288,1205,602,602,904,1206
2289,1205,602,602,904,1206
2290,1206,603,603,904,1207
2291,1206,603,603,905,1207
2292,1207,603,603,905,1208
2293,1208,604,604,906,1208
2294,1208,604,604,906,1209
2295,1209,604,604,906,1210
2296,1209,604,604,907,1210
2297,1210,605,605,907,1211
2298,1210,605,605,908,1211
2299,1211,605,605,908,1212
2300,1211,605,605,908,1212
2301,1212,606,606,909,1213
2302,1212,606,606,909,1213
2303,1213,606,606,910,1214
2304,1213,606,606,910,1214
2305,1214,607,607,910,1215
2306,1214,607,607,911,1215
2307,1215,607,607,911,1216
2308,1216,608,608,912,1216
2309,1216,608,608,912,1217
2310,1217,608,608,912,1218
2311,1217,608,608,913,1218
2312,1218,609,609,913,1219
2313,1218,609,609,914,1219
2314,1219,609,609,914,1220
2315,1219,609,609,914,1220
2316,1220,610,610,915,1221
2317,1220,610,610,915,1221
2318,1221,610,610,916,1222
2319,1221,610,610,916,1222
2320,1222,611,611,916,1223
2321,1222,611,611,917,1223
2322,1223,611,611,917,1224
2323,1224,612,612,918,1224
2324,1224,612,612,918,1225
2325,1225,612,612,918,1226
2326,1225,612,612,919,1226
2327,1226,613,613,919,1227
2328,1226,613,613,920,1227
2329,1227,613,613,920,1228
2330,1227,613,613,920,1228
2331,1228,614,614,921,1229
2332,1228,614,614,921,1229
2333,1229,614,614,922,1230
2334,1229,614,614,922,1230
2335,1230,615,615,922,1231
2336,1230,615,615,923,1231
2337,1231,615,615,923,1232
2338,1232,616,616,924,1232
2339,1232,616,616,924,1233
2340,1233,616,616,924,1234
2341,1233,616,616,925,1234
2342,1234,617,617,925,1235
2343,1234,617,617,926,1235
2344,1235,617,617,926,1236
2345,1235,617,617,926,1236
2346,1236,618,618,927,1237
2347,1236,618,618,927,1237
2348,1237,618,618,928,1238
2349,1237,618,618,928,1238
2350,1238,619,619,928,1239
2351,1238,619,619,929,1239
2352,1239,619,619,929,1240
2353,1240,620,620,930,1240
2354,1240,620,620,930,1241
2355,1241,620,620,930,1242
2356,1241,620,620,931,1242
2357,1242,621,621,931,1243
2358,1242,621,621,932,1243
2359,1243,621,621,932,1244
2360,1243,621,621,932,1244
2361,1244,622,622,933,1245
2362,1244,622,622,933,1245
2363,1245,622,622,934,1246
2364,1245,622,622,934,1246
2365,1246,623,623,934,1247
2366,1246,623,623,935,1247
2367,1247,623,623,935,1248
2368,1248,624,624,936,1248
2369,1248,624,624,936,1249
2370,1249,624,624,936,1250
2371,1249,624,624,937,1250
2372,1250,625,625,937,1251
2373,1250,625,625,938,1251
2374,1251,625,625,938,1252
2375,1251,625,625,938,1252
2376,1252,626,626,939,1253
2377,1252,626,626,939,1253
2378,1253,626,626,940,1254
2379,1253,626,626,940,1254
2380,1254,627,627,940,1255
2381,1254,627,627,941,1255
2382,1255,627,627,941,1256
2383,1256,628,628,942,1256
2384,1256,628,628,942,1257
2385,1257,628,628,942,1258
2386,1257,628,628,943,1258
2387,1258,629,629,943,1259
2388,1258,629,629,944,1259
2389,1259,629,629,944,1260
2390,1259,629,629,944,1260
2391,1260,630,630,945,1261
2392,1260,630,630,945,1261
2393,1261,630,630,946,1262
2394,1261,630,630,946,1262
2395,1262,631,631,946,1263
2396,1262,631,631,947,1263
2397,1263,631,631,947,1264
2398,1264,632,632,948,1264
2399,1264,632,632,948,1265
2400,1265,632,632,948,1266
2401,1265,632,632,949,1266
2402,1266,633,633,949,1267
2403,1266,633,633,950,1267
2404,1267,633,633,950,1268
2405,1267,633,633,950,1268
2406,1268,634,634,951,1269
2407,1268,634,634,951,1269
2408,1269,634,634,952,1270
2409,1269,634,634,952,1270
2410,1270,635,635,952,1271
2411,1270,635,635,953,1271
2412,1271,635,635,953,1272
2413,1272,636,636,954,1272
2414,1272,636,636,954,1273
2415,1273,636,636,954,1274
2416,1273,636,636,955,1274
2417,1274,637,637,955,1275
2418,1274,637,637,956,1275
2419,1275,637,637,956,1276
2420,1275,637,637,956,1276
2421,1276,638,638,957,1277
2422,1276,638,638,957,1277
2423,1277,638,638,958,1278
2424,1277,638,638,958,1278
2425,1278,639,639,958,1279
2426,1278,639,639,959,1279
2427,1279,639,639,959,1280
2428,1280,640,640,960,1280
2429,1280,640,640,960,1281
2430,1281,640,640,960,1282
2431,1281,640,640,961,1282
2432,1282,641,641,961,1283
2433,1282,641,641,962,1283
2434,1283,641,641,962,1284
2435,1283,641,641,962,1284
2436,1284,642,642,963,1285
2437,1284,642,642,963,1285
2438,1285,642,642,964,1286
2439,1285,642,642,964,1286
2440,1286,643,643,964,1287
2441,1286,643,643,965,1287
2442,1287,643,643,965,1288
2443,1288,644,644,966,1288
2444,1288,644,644,966,1289
2445,1289,644,644,966,1290
2446,1289,644,644,967,1290
2447,1290,645,645,967,1291
2448,1290,645,645,968,1291
2449,1291,645,645,968,1292
2450,1291,645,645,968,1292
2451,1292,646,646,969,1293
2452,1292,646,646,969,1293
2453,1293,646,646,970,1294
2454,1293,646,646,970,1294
2455,1294,647,647,970,1295
2456,1294,647,647,971,1295
2457,1295,647,647,971,1296
2458,1296,648,648,972,1296
2459,1296,648,648,972,1297
2460,1297,648,648,972,1298
2461,1297,648,648,973,1298
2462,1298,649,649,973,1299
2463,1298,649,649,974,1299
2464,1299,649,649,974,1300
2465,1299,649,649,974,1300
2466,1300,650,650,975,1301
2467,1300,650,650,975,1301
2468,1301,650,650,976,1302
2469,1301,650,650,976,1302
2470,1302,651,651,976,1303
2471,1302,651,651,977,1303
2472,1303,651,651,977,1304
2473,1304,652,652,978,1304
2474,1304,652,652,978,1305
2475,1305,652,652,978,1306
2476,1305,652,652,979,1306
2477,1306,653,653,979,1307
2478,1306,653,653,980,1307
2479,1307,653,653,980,1308
2480,1307,653,653,980,1308
2481,1308,654,654,981,1309
2482,1308,654,654,981,1309
2483,1309,654,654,982,1310
2484,1309,654,654,982,1310
2485,1310,655,655,982,1311
2486,1310,655,655,983,1311
2487,1311,655,655,983,1312
2488,1312,656,656,984,1312
2489,1312,656,656,984,1313
2490,1313,656,656,984,1314
2491,1313,656,656,985,1314
2492,1314,657,657,985,1315
2493,1314,657,657,986,1315
2494,1315,657,657,986,1316
2495,1315,657,657,986,1316
2496,1316,658,658,987,1317
2497,1316,658,658,987,1317
2498,1317,658,658,988,1318
2499,1317,658,658,988,1318
2500,1318,659,659,988,1319
2501,1318,659,659,989,1319
2502,1319,659,659,989,1320
2503,1320,660,660,990,1320
2504,1320,660,660,990,1321
2505,1321,660,660,990,1322
2506,1321,660,660,991,1322
2507,1322,661,661,991,1323
2508,1322,661,661,992,1323
2509,1323,661,661,992,1324
2510,1323,661,661,992,1324
2511,1324,662,662,993,1325
2512,1324,662,662,993,1325
2513,1325,662,662,994,1326
2514,1325,662,662,994,1326
2515,1326,663,663,994,1327
2516,1326,663,663,995,1327
2517,1327,663,663,995,1328
2518,1328,664,664,996,1328
2519,1328,664,664,996,1329
2520,1329,664,664,996,1330
2521,1329,664,664,997,1330
2522,1330,665,665,997,1331
2523,1330,665,665,998,1331
2524,1331,665,665,998,1332
2525,1331,665,665,998,1332
2526,1332,666,666,999,1333
2527,1332,666,666,999,1333
2528,1333,666,666,1000,1334
2529,1333,666,666,1000,1334
2530,1334,667,667,1000,1335
2531,1334,667,667,1001,1335
2532,1335,667,667,1001,1336
2533,1336,668,668,1002,1336
2534,1336,668,668,1002,1337
2535,1337,668,668,1002,1338
2536,1337,668,668,1003,1338
2537,1338,669,669,1003,1339
2538,1338,669,669,1004,1339
2539,1339,669,669,1004,1340
2540,1339,669,669,1004,1340
2541,1340,670,670,1005,1341
2542,1340,670,670,1005,1341
2543,1341,670,670,1006,1342
2544,1341,670,670,1006,1342
2545,1342,671,671,1006,1343
2546,1342,671,671,1007,1343
2547,1343,671,671,1007,1344
2548,1344,672,672,1008,1344
2549,1344,672,672,1008,1345
2550,1345,672,672,1008,1346
2551,1345,672,672,1009,1346
2552,1346,673,673,1009,1347
2553,1346,673,673,1010,1347
2554,1347,673,673,1010,1348
2555,1347,673,673,1010,1348
2556,1348,674,674,1011,1349
2557,1348,674,674,1011,1349
2558,1349,674,674,1012,1350
2559,1349,674,674,1012,1350
2560,1350,675,675,1012,1351
2561,1350,675,675,1013,1351
2562,1351,675,675,1013,1352
2563,1352,676,676,1014,1352
2564,1352,676,676,1014,1353
2565,1353,676,676,1014,1354
2566,1353,676,676,1015,1354
2567,1354,677,677,1015,1355
2568,1354,677,677,1016,1355
2569,1355,677,677,1016,1356
2570,1355,677,677,1016,1356
2571,1356,678,678,1017,1357
2572,1356,678,678,1017,1357
2573,1357,678,678,1018,1358
2574,1357,678,678,1018,1358
2575,1358,679,679,1018,1359
2576,1358,679,679,1019,1359
2577,1359,679,679,1019,1360
2578,1360,680,680,1020,1360
2579,1360,680,680,1020,1361
2580,1361,680,680,1020,1362
2581,1361,680,680,1021,1362
2582,1362,681,681,1021,1363
2583,1362,681,681,1022,1363
2584,1363,681,681,1022,1364
2585,1363,681,681,1022,1364
2586,1364,682,682,1023,1365
2587,1364,682,682,1023,1365
2588,1365,682,682,1024,1366
2589,1365,682,682,1024,1366
2590,1366,683,683,1024,1367
2591,1366,683,683,1025,1367
2592,1367,683,683,1025,1368
2593,1368,684,684,1026,1368
2594,1368,684,684,1026,1369
2595,1369,684,684,1026,1370
2596,1369,684,684,1027,1370
2597,1370,685,685,1027,1371
2598,1370,685,685,1028,1371
2599,1371,685,685,1028,1372
2600,1371,685,685,1028,1372
2601,1372,686,686,1029,1373
2602,1372,686,686,1029,1373
2603,1373,686,686,1030,1374
2604,1373,686,686,1030,1374
2605,1374,687,687,1030,1375
2606,1374,687,687,1031,1375
2607,1375,687,687,1031,1376
2608,1376,688,688,1032,1376
2609,1376,688,688,1032,1377
2610,1377,688,688,1032,1378
2611,1377,688,688,1033,1378
2612,1378,689,689,1033,1379
2613,1378,689,689,1034,1379
2614,1379,689,689,1034,1380
2615,1379,689,689,1034,1380
2616,1380,690,690,1035,1381
2617,1380,690,690,1035,1381
2618,1381,690,690,1036,1382
2619,1381,690,690,1036,1382
2620,1382,691,691,1036,1383
2621,1382,691,691,1037,1383
2622,1383,691,691,1037,1384
2623,1384,692,692,1038,1384
2624,1384,692,692,1038,1385
2625,1385,692,692,1038,1386
2626,1385,692,692,1039,1386
2627,1386,693,693,1039,1387
2628,1386,693,693,1040,1387
2629,1387,693,693,1040,1388
2630,1387,693,693,1040,1388
2631,1388,694,694,1041,1389
2632,1388,694,694,1041,1389
2633,1389,694,694,1042,1390
2634,1389,694,694,1042,1390
2635,1390,695,695,1042,1391
2636,1390,695,695,1043,1391
2637,1391,695,695,1043,1392
2638,1392,696,696,1044,1392
2639,1392,696,696,1044,1393
2640,1393,696,696,1044,1394
2641,1393,696,696,1045,1394
2642,1394,697,697,1045,1395
2643,1394,697,697,1046,1395
2644,1395,697,697,1046,1396
2645,1395,697,697,1046,1396
2646,1396,698,698,1047,1397
2647,1396,698,698,1047,1397
2648,1397,698,698,1048,1398
2649,1397,698,698,1048,1398
2650,1398,699,699,1048,1399
2651,1398,699,699,1049,1399
2652,1399,699,699,1049,1400
2653,1400,700,700,1050,1400
2654,1400,700,700,1050,1401
2655,1401,700,700,1050,1402
2656,1401,700,700,1051,1402
2657,1402,701,701,1051,1403
2658,1402,701,701,1052,1403
2659,1403,701,701,1052,1404
2660,1403,701,701,1052,1404
2661,1404,702,702,1053,1405
2662,1404,702,702,1053,1405
2663,1405,702,702,1054,1406
2664,1405,702,702,1054,1406
2665,1406,703,703,1054,1407
2666,1406,703,703,1055,1407
2667,1407,703,703,1055,1408
2668,1408,704,704,1056,1408
2669,1408,704,704,1056,1409
2670,1409,704,704,1056,1410
2671,1409,704,704,1057,1410
2672,1410,705,705,1057,1411
2673,1410,705,705,1058,1411
2674,1411,705,705,1058,1412
2675,1411,705,705,1058,1412
2676,1412,706,706,1059,1413
2677,1412,706,706,1059,1413
2678,1413,706,706,1060,1414
2679,1413,706,706,1060,1414
2680,1414,707,707,1060,1415
2681,1414,707,707,1061,1415
2682,1415,707,707,1061,1416
2683,1416,708,708,1062,1416
2684,1416,708,708,1062,1417
2685,1417,708,708,1062,1418
2686,1417,708,708,1063,1418
2687,1418,709,709,1063,1419
2688,1418,709,709,1064,1419
2689,1419,709,709,1064,1420
2690,1419,709,709,1064,1420
2691,1420,710,710,1065,1421
2692,1420,710,710,1065,1421
2693,1421,710,710,1066,1422
2694,1421,710,710,1066,1422
2695,1422,711,711,1066,1423
2696,1422,711,711,1067,1423
2697,1423,711,711,1067,1424
2698,1424,712,712,1068,1424
2699,1424,712,712,1068,1425
2700,1425,712,712,1068,1426
2701,1425,712,712,1069,1426
2702,1426,713,713,1069,1427
2703,1426,713,713,1070,1427
2704,1427,713,713,1070,1428
2705,1427,713,713,1070,1428
2706,1428,714,714,1071,1429
2707,1428,714,714,1071,1429
2708,1429,714,714,1072,1430
2709,1429,714,714,1072,1430
2710,1430,715,715,1072,1431
2711,1430,715,715,1073,1431
2712,1431,715,715,1073,1432
2713,1432,716,716,1074,1432
2714,1432,716,716,1074,1433
2715,1433,716,716,1074,1434
2716,1433,716,716,1075,1434
2717,1434,717,717,1075,1435
2718,1434,717,717,1076,1435
2719,1435,717,717,1076,1436
2720,1435,717,717,1076,1436
2721,1436,718,718,1077,1437
2722,1436,718,718,1077,1437
2723,1437,718,718,1078,1438
2724,1437,718,718,1078,1438
2725,1438,719,719,1078,1439
2726,1438,719,719,1079,1439
2727,1439,719,719,1079,1440
2728,1440,720,720,1080,1440
2729,1440,720,720,1080,1441
2730,1441,720,720,1080,1442
2731,1441,720,720,1081,1442
2732,1442,721,721,1081,1443
2733,1442,721,721,1082,1443
2734,1443,721,721,1082,1444
2735,1443,721,721,1082,1444
2736,1444,722,722,1083,1445
2737,1444,722,722,1083,1445
2738,1445,722,722,1084,1446
2739,1445,722,722,1084,1446
2740,1446,723,723,1084,1447
2741,1446,723,723,1085,1447
2742,1447,723,723,1085,1448
2743,1448,724,724,1086,1448
2744,1448,724,724,1086,1449
2745,1449,724,724,1086,1450
2746,1449,724,724,1087,1450
2747,1450,725,725,1087,1451
2748,1450,725,725,1088,1451
2749,1451,725,725,1088,1452
2750,1451,725,725,1088,1452
2751,1452,726,726,1089,1453
2752,1452,726,726,1089,1453
2753,1453,726,726,1090,1454
2754,1453,726,726,1090,1454
2755,1454,727,727,1090,1455
2756,1454,727,727,1091,1455
2757,1455,727,727,1091,1456
2758,1456,728,728,1092,1456
2759,1456,728,728,1092,1457
2760,1457,728,728,1092,1458
2761,1457,728,728,1093,1458
2762,1458,729,729,1093,1459
2763,1458,729,729,1094,1459
2764,1459,729,729,1094,1460
2765,1459,729,729,1094,1460
2766,1460,730,730,1095,1461
2767,1460,730,730,1095,1461
2768,1461,730,730,1096,1462
2769,1461,730,730,1096,1462
2770,1462,731,731,1096,1463
2771,1462,731,731,1097,1463
2772,1463,731,731,1097,1464
2773,1464,732,732,1098,1464
2774,1464,732,732,1098,1465
2775,1465,732,732,1098,1466
2776,1465,732,732,1099,1466
2777,1466,733,733,1099,1467
2778,1466,733,733,1100,1467
2779,1467,733,733,1100,1468
2780,1467,733,733,1100,1468
2781,1468,734,734,1101,1469
2782,1468,734,734,1101,1469
2783,1469,734,734,1102,1470
2784,1469,734,734,1102,1470
2785,1470,735,735,1102,1471
2786,1470,735,735,1103,1471
2787,1471,735,735,1103,1472
2788,1472,736,736,1104,1472
2789,1472,736,736,1104,1473
2790,1473,736,736,1104,1474
2791,1473,736,736,1105,1474
2792,1474,737,737,1105,1475
2793,1474,737,737,1106,1475
2794,1475,737,737,1106,1476
2795,1475,737,737,1106,1476
2796,1476,738,738,1107,1477
2797,1476,738,738,1107,1477
2798,1477,738,738,1108,1478
2799,1477,738,738,1108,1478
2800,1478,739,739,1108,1479
2801,1478,739,739,1109,1479
2802,1479,739,739,1109,1480
2803,1480,740,740,1110,1480
2804,1480,740,740,1110,1481
2805,1481,740,740,1110,1482
2806,1481,740,740,1111,1482
2807,1482,741,741,1111,1483
2808,1482,741,741,1112,1483
2809,1483,741,741,1112,1484
2810,1483,741,741,1112,1484
2811,1484,742,742,1113,1485
2812,1484,742,742,1113,1485
2813,1485,742,742,1114,1486
2814,1485,742,742,1114,1486
2815,1486,743,743,1114,1487
2816,1486,743,743,1115,1487
2817,1487,743,743,1115,1488
2818,1488,744,744,1116,1488
2819,1488,744,744,1116,1489
2820,1489,744,744,1116,1490
2821,1489,744,744,1117,1490
2822,1490,745,745,1117,1491
2823,1490,745,745,1118,1491
2824,1491,745,745,1118,1492
2825,1491,745,745,1118,1492
2826,1492,746,746,1119,1493
2827,1492,746,746,1119,1493
2828,1493,746,746,1120,1494
2829,1493,746,746,1120,1494
2830,1494,747,747,1120,1495
2831,1494,747,747,1121,1495
2832,1495,747,747,1121,1496
2833,1496,748,748,1122,1496
2834,1496,748,748,1122,1497
2835,1497,748,748,1122,1498
2836,1497,748,748,1123,1498
2837,1498,749,749,1123,1499
2838,1498,749,749,1124,1499
2839,1499,749,749,1124,1500
2840,1499,749,749,1124,1500
2841,1500,750,750,1125,1501
2842,1500,750,750,1125,1501
2843,1501,750,750,1126,1502
2844,1501,750,750,1126,1502
2845,1502,751,751,1126,1503
2846,1502,751,751,1127,1503
2847,1503,751,751,1127,1504
2848,1504,752,752,1128,1504
2849,1504,752,752,1128,1505
2850,1505,752,752,1128,1506
2851,1505,752,752,1129,1506
2852,1506,753,753,1129,1507
2853,1506,753,753,1130,1507
2854,1507,753,753,1130,1508
2855,1507,753,753,1130,1508
2856,1508,754,754,1131,1509
2857,1508,754,754,1131,1509
2858,1509,754,754,1132,1510
2859,1509,754,754,1132,1510
2860,1510,755,755,1132,1511
2861,1510,755,755,1133,1511
2862,1511,755,755,1133,1512
2863,1512,756,756,1134,1512
2864,1512,756,756,1134,1513
2865,1513,756,756,1134,1514
2866,1513,756,756,1135,1514
2867,1514,757,757,1135,1515
2868,1514,757,757,1136,1515
2869,1515,757,757,1136,1516
2870,1515,757,757,1136,1516
2871,1516,758,758,1137,1517
2872,1516,758,758,1137,1517
2873,1517,758,758,1138,1518
2874,1517,758,758,1138,1518
2875,1518,759,759,1138,1519
2876,1518,759,759,1139,1519
2877,1519,759,759,1139,1520
2878,1520,760,760,1140,1520
2879,1520,760,760,1140,1521
2880,1521,760,760,1140,1522
2881,1521,760,760,1141,1522
2882,1522,761,761,1141,1523
2883,1522,761,761,1142,1523
2884,1523,761,761,1142,1524
2885,1523,761,761,1142,1524
2886,1524,762,762,1143,1525
2887,1524,762,762,1143,1525
2888,1525,762,762,1144,1526
2889,1525,762,762,1144,1526
2890,1526,763,763,1144,1527
2891,1526,763,763,1145,1527
2892,1527,763,763,1145,1528
2893,1528,764,764,1146,1528
2894,1528,764,764,1146,1529
2895,1529,764,764,1146,1530
2896,1529,764,764,1147,1530
2897,1530,765,765,1147,1531
2898,1530,765,765,1148,1531
2899,1531,765,765,1148,1532
2900,1531,765,765,1148,1532
2901,1532,766,766,1149,1533
2902,1532,766,766,1149,1533
2903,1533,766,766,1150,1534
2904,1533,766,766,1150,1534
2905,1534,767,767,1150,1535
2906,1534,767,767,1151,1535
2907,1535,767,767,1151,1536
2908,1536,768,768,1152,1536
2909,1536,768,768,1152,1537
2910,1537,768,768,1152,1538
2911,1537,768,768,1153,1538
2912,1538,769,769,1153,1539
2913,1538,769,769,1154,1539
2914,1539,769,769,1154,1540
2915,1539,769,769,1154,1540
2916,1540,770,770,1155,1541
2917,1540,770,770,1155,1541
2918,1541,770,770,1156,1542
2919,1541,770,770,1156,1542
2920,1542,771,771,1156,1543
2921,1542,771,771,1157,1543
2922,1543,771,771,1157,1544
2923,1544,772,772,1158,1544
2924,1544,772,772,1158,1545
2925,1545,772,772,1158,1546
2926,1545,772,772,1159,1546
2927,1546,773,773,1159,1547
2928,1546,773,773,1160,1547
2929,1547,773,773,1160,1548
2930,1547,773,773,1160,1548
2931,1548,774,774,1161,1549
2932,1548,774,774,1161,1549
2933,1549,774,774,1162,1550
2934,1549,774,774,1162,1550
2935,1550,775,775,1162,1551
2936,1550,775,775,1163,1551
2937,1551,775,775,1163,1552
2938,1552,776,776,1164,1552
2939,1552,776,776,1164,1553
2940,1553,776,776,1164,1554
2941,1553,776,776,1165,1554
2942,1554,777,777,1165,1555
2943,1554,777,777,1166,1555
2944,1555,777,777,1166,1556
2945,1555,777,777,1166,1556
2946,1556,778,778,1167,1557
2947,1556,778,778,1167,1557
2948,1557,778,778,1168,1558
2949,1557,778,778,1168,1558
2950,1558,779,779,1168,1559
2951,1558,779,779,1169,1559
2952,1559,779,779,1169,1560
2953,1560,780,780,1170,1560
2954,1560,780,780,1170,1561
2955,1561,780,780,1170,1562
2956,1561,780,780,1171,1562
2957,1562,781,781,1171,1563
2958,1562,781,781,1172,1563
2959,1563,781,781,1172,1564
2960,1563,781,781,1172,1564
2961,1564,782,782,1173,1565
2962,1564,782,782,1173,1565
2963,1565,782,782,1174,1566
2964,1565,782,782,1174,1566
2965,1566,783,783,1174,1567
2966,1566,783,783,1175,1567
2967,1567,783,783,1175,1568
2968,1568,784,784,1176,1568
2969,1568,784,784,1176,1569
2970,1569,784,784,1176,1570
2971,1569,784,784,1177,1570
2972,1570,785,785,1177,1571
2973,1570,785,785,1178,1571
2974,1571,785,785,1178,1572
2975,1571,785,785,1178,1572
2976,1572,786,786,1179,1573
2977,1572,786,786,1179,1573
2978,1573,786,786,1180,1574
2979,1573,786,786,1180,1574
2980,1574,787,787,1180,1575
2981,1574,787,787,1181,1575
2982,1575,787,787,1181,1576
2983,1576,788,788,1182,1576
2984,1576,788,788,1182,1577
2985,1577,788,788,1182,1578
2986,1577,788,788,1183,1578
2987,1578,789,789,1183,1579
2988,1578,789,789,1184,1579
2989,1579,789,789,1184,1580
2990,1579,789,789,1184,1580
2991,1580,790,790,1185,1581
2992,1580,790,790,1185,1581
2993,1581,790,790,1186,1582
2994,1581,790,790,1186,1582
2995,1582,791,791,1186,1583
2996,1582,791,791,1187,1583
2997,1583,791,791,1187,1584
2998,1584,792,792,1188,1584
2999,1584,792,792,1188,1585
3000,1585,792,792,1188,1586
