ClassID,MHP_LV,MHP_CON,MSP_LV,MSP_INT,ATK,ATK_STR,DEF,HR,HR_DEX,DR,DR_DEX,CRTHR_DEX,CRTHR,CRTDR_DEX,CRTDR
1594,68419,37125,82000,45429,0,1594,0,15302,0,0,3186,2033,0,0,19164
1595,68462,37149,82051,45457,0,1595,0,15312,0,0,3188,2034,0,0,19176
1596,68504,37172,82102,45486,0,1596,0,15321,0,0,3190,2035,0,0,19188
1597,68547,37195,82154,45514,0,1597,0,15331,0,0,3192,2036,0,0,19200
1598,68590,37218,82205,45543,0,1598,0,15340,0,0,3194,2038,0,0,19212
1599,68633,37242,82256,45571,0,1599,0,15350,0,0,3196,2039,0,0,19224
1600,68675,37265,82308,45600,0,1600,0,15360,0,0,3198,2040,0,0,19236
1601,68718,37288,82359,45628,0,1601,0,15369,0,0,3200,2042,0,0,19248
1602,68761,37312,82410,45657,0,1602,0,15379,0,0,3202,2043,0,0,19260
1603,68804,37335,82461,45685,0,1603,0,15388,0,0,3204,2044,0,0,19272
1604,68846,37358,82513,45714,0,1604,0,15398,0,0,3206,2045,0,0,19284
1605,68889,37381,82564,45742,0,1605,0,15408,0,0,3208,2047,0,0,19296
1606,68932,37405,82615,45771,0,1606,0,15417,0,0,3210,2048,0,0,19308
1607,68975,37428,82667,45799,0,1607,0,15427,0,0,3212,2049,0,0,19320
1608,69017,37451,82718,45828,0,1608,0,15436,0,0,3214,2050,0,0,19332
1609,69060,37475,82769,45856,0,1609,0,15446,0,0,3216,2052,0,0,19344
1610,69103,37498,82821,45885,0,1610,0,15456,0,0,3218,2053,0,0,19356
1611,69146,37521,82872,45913,0,1611,0,15465,0,0,3220,2054,0,0,19368
1612,69188,37545,82923,45942,0,1612,0,15475,0,0,3222,2056,0,0,19380
1613,69231,37568,82974,45970,0,1613,0,15484,0,0,3224,2057,0,0,19392
1614,69274,37591,83026,45999,0,1614,0,15494,0,0,3226,2058,0,0,19404
1615,69317,37614,83077,46027,0,1615,0,15504,0,0,3228,2059,0,0,19416
1616,69359,37638,83128,46056,0,1616,0,15513,0,0,3230,2061,0,0,19428
1617,69402,37661,83180,46084,0,1617,0,15523,0,0,3232,2062,0,0,19440
1618,69445,37684,83231,46113,0,1618,0,15532,0,0,3234,2063,0,0,19452
1619,69488,37708,83282,46141,0,1619,0,15542,0,0,3236,2064,0,0,19464
1620,69530,37731,83334,46170,0,1620,0,15552,0,0,3238,2066,0,0,19476
1621,69573,37754,83385,46198,0,1621,0,15561,0,0,3240,2067,0,0,19488
1622,69616,37777,83436,46227,0,1622,0,15571,0,0,3242,2068,0,0,19500
1623,69659,37801,83487,46255,0,1623,0,15580,0,0,3244,2070,0,0,19512
1624,69701,37824,83539,46284,0,1624,0,15590,0,0,3246,2071,0,0,19524
1625,69744,37847,83590,46312,0,1625,0,15600,0,0,3248,2072,0,0,19536
1626,69787,37871,83641,46341,0,1626,0,15609,0,0,3250,2073,0,0,19548
1627,69830,37894,83693,46369,0,1627,0,15619,0,0,3252,2075,0,0,19560
1628,69872,37917,83744,46398,0,1628,0,15628,0,0,3254,2076,0,0,19572
1629,69915,37940,83795,46426,0,1629,0,15638,0,0,3256,2077,0,0,19584
1630,69958,37964,83847,46455,0,1630,0,15648,0,0,3258,2078,0,0,19596
1631,70001,37987,83898,46483,0,1631,0,15657,0,0,3260,2080,0,0,19608
1632,70043,38010,83949,46512,0,1632,0,15667,0,0,3262,2081,0,0,19620
1633,70086,38034,84000,46540,0,1633,0,15676,0,0,3264,2082,0,0,19632
1634,70129,38057,84052,46569,0,1634,0,15686,0,0,3266,2084,0,0,19644
1635,70172,38080,84103,46597,0,1635,0,15696,0,0,3268,2085,0,0,19656
1636,70214,38103,84154,46626,0,1636,0,15705,0,0,3270,2086,0,0,19668
1637,70257,38127,84206,46654,0,1637,0,15715,0,0,3272,2087,0,0,19680
1638,70300,38150,84257,46683,0,1638,0,15724,0,0,3274,2089,0,0,19692
1639,70343,38173,84308,46711,0,1639,0,15734,0,0,3276,2090,0,0,19704
1640,70385,38197,84360,46740,0,1640,0,15744,0,0,3278,2091,0,0,19716
1641,70428,38220,84411,46768,0,1641,0,15753,0,0,3280,2092,0,0,19728
1642,70471,38243,84462,46797,0,1642,0,15763,0,0,3282,2094,0,0,19740
1643,70514,38267,84513,46825,0,1643,0,15772,0,0,3284,2095,0,0,19752
1644,70556,38290,84565,46854,0,1644,0,15782,0,0,3286,2096,0,0,19764
1645,70599,38313,84616,46882,0,1645,0,15792,0,0,3288,2098,0,0,19776
1646,70642,38336,84667,46911,0,1646,0,15801,0,0,3290,2099,0,0,19788
1647,70685,38360,84719,46939,0,1647,0,15811,0,0,3292,2100,0,0,19800
1648,70727,38383,84770,46968,0,1648,0,15820,0,0,3294,2101,0,0,19812
1649,70770,38406,84821,46996,0,1649,0,15830,0,0,3296,2103,0,0,19824
1650,70813,38430,84873,47025,0,1650,0,15840,0,0,3298,2104,0,0,19836
1651,70856,38453,84924,47053,0,1651,0,15849,0,0,3300,2105,0,0,19848
1652,70898,38476,84975,47082,0,1652,0,15859,0,0,3302,2107,0,0,19860
1653,70941,38499,85026,47110,0,1653,0,15868,0,0,3304,2108,0,0,19872
1654,70984,38523,85078,47139,0,1654,0,15878,0,0,3306,2109,0,0,19884
1655,71027,38546,85129,47167,0,1655,0,15888,0,0,3308,2110,0,0,19896
1656,71069,38569,85180,47196,0,1656,0,15897,0,0,3310,2112,0,0,19908
1657,71112,38593,85232,47224,0,1657,0,15907,0,0,3312,2113,0,0,19920
1658,71155,38616,85283,47253,0,1658,0,15916,0,0,3314,2114,0,0,19932
1659,71198,38639,85334,47281,0,1659,0,15926,0,0,3316,2115,0,0,19944
1660,71240,38662,85386,47310,0,1660,0,15936,0,0,3318,2117,0,0,19956
1661,71283,38686,85437,47338,0,1661,0,15945,0,0,3320,2118,0,0,19968
1662,71326,38709,85488,47367,0,1662,0,15955,0,0,3322,2119,0,0,19980
1663,71369,38732,85539,47395,0,1663,0,15964,0,0,3324,2121,0,0,19992
1664,71411,38756,85591,47424,0,1664,0,15974,0,0,3326,2122,0,0,20004
1665,71454,38779,85642,47452,0,1665,0,15984,0,0,3328,2123,0,0,20016
1666,71497,38802,85693,47481,0,1666,0,15993,0,0,3330,2124,0,0,20028
1667,71540,38826,85745,47509,0,1667,0,16003,0,0,3332,2126,0,0,20040
1668,71582,38849,85796,47538,0,1668,0,16012,0,0,3334,2127,0,0,20052
1669,71625,38872,85847,47566,0,1669,0,16022,0,0,3336,2128,0,0,20064
1670,71668,38895,85899,47595,0,1670,0,16032,0,0,3338,2129,0,0,20076
1671,71711,38919,85950,47623,0,1671,0,16041,0,0,3340,2131,0,0,20088
1672,71753,38942,86001,47652,0,1672,0,16051,0,0,3342,2132,0,0,20100
1673,71796,38965,86052,47680,0,1673,0,16060,0,0,3344,2133,0,0,20112
1674,71839,38989,86104,47709,0,1674,0,16070,0,0,3346,2135,0,0,20124
1675,71882,39012,86155,47737,0,1675,0,16080,0,0,3348,2136,0,0,20136
1676,71924,39035,86206,47766,0,1676,0,16089,0,0,3350,2137,0,0,20148
1677,71967,39058,86258,47794,0,1677,0,16099,0,0,3352,2138,0,0,20160
1678,72010,39082,86309,47823,0,1678,0,16108,0,0,3354,2140,0,0,20172
1679,72053,39105,86360,47851,0,1679,0,16118,0,0,3356,2141,0,0,20184
1680,72095,39128,86412,47880,0,1680,0,16128,0,0,3358,2142,0,0,20196
1681,72138,39152,86463,47908,0,1681,0,16137,0,0,3360,2143,0,0,20208
1682,72181,39175,86514,47937,0,1682,0,16147,0,0,3362,2145,0,0,20220
1683,72224,39198,86565,47965,0,1683,0,16156,0,0,3364,2146,0,0,20232
1684,72266,39221,86617,47994,0,1684,0,16166,0,0,3366,2147,0,0,20244
1685,72309,39245,86668,48022,0,1685,0,16176,0,0,3368,2149,0,0,20256
1686,72352,39268,86719,48051,0,1686,0,16185,0,0,3370,2150,0,0,20268
1687,72395,39291,86771,48079,0,1687,0,16195,0,0,3372,2151,0,0,20280
1688,72437,39315,86822,48108,0,1688,0,16204,0,0,3374,2152,0,0,20292
1689,72480,39338,86873,48136,0,1689,0,16214,0,0,3376,2154,0,0,20304
1690,72523,39361,86925,48165,0,1690,0,16224,0,0,3378,2155,0,0,20316
1691,72566,39384,86976,48193,0,1691,0,16233,0,0,3380,2156,0,0,20328
1692,72608,39408,87027,48222,0,1692,0,16243,0,0,3382,2157,0,0,20340
1693,72651,39431,87078,48250,0,1693,0,16252,0,0,3384,2159,0,0,20352
1694,72694,39454,87130,48279,0,1694,0,16262,0,0,3386,2160,0,0,20364
1695,72737,39478,87181,48307,0,1695,0,16272,0,0,3388,2161,0,0,20376
1696,72779,39501,87232,48336,0,1696,0,16281,0,0,3390,2163,0,0,20388
1697,72822,39524,87284,48364,0,1697,0,16291,0,0,3392,2164,0,0,20400
1698,72865,39548,87335,48393,0,1698,0,16300,0,0,3394,2165,0,0,20412
1699,72908,39571,87386,48421,0,1699,0,16310,0,0,3396,2166,0,0,20424
1700,72950,39594,87438,48450,0,1700,0,16320,0,0,3398,2168,0,0,20436
1701,72993,39617,87489,48478,0,1701,0,16329,0,0,3400,2169,0,0,20448
1702,73036,39641,87540,48507,0,1702,0,16339,0,0,3402,2170,0,0,20460
1703,73079,39664,87591,48535,0,1703,0,16348,0,0,3404,2171,0,0,20472
1704,73121,39687,87643,48564,0,1704,0,16358,0,0,3406,2173,0,0,20484
1705,73164,39711,87694,48592,0,1705,0,16368,0,0,3408,2174,0,0,20496
1706,73207,39734,87745,48621,0,1706,0,16377,0,0,3410,2175,0,0,20508
1707,73250,39757,87797,48649,0,1707,0,16387,0,0,3412,2177,0,0,20520
1708,73292,39780,87848,48678,0,1708,0,16396,0,0,3414,2178,0,0,20532
1709,73335,39804,87899,48706,0,1709,0,16406,0,0,3416,2179,0,0,20544
1710,73378,39827,87951,48735,0,1710,0,16416,0,0,3418,2180,0,0,20556
1711,73421,39850,88002,48763,0,1711,0,16425,0,0,3420,2182,0,0,20568
1712,73463,39874,88053,48792,0,1712,0,16435,0,0,3422,2183,0,0,20580
1713,73506,39897,88104,48820,0,1713,0,16444,0,0,3424,2184,0,0,20592
1714,73549,39920,88156,48849,0,1714,0,16454,0,0,3426,2185,0,0,20604
1715,73592,39943,88207,48877,0,1715,0,16464,0,0,3428,2187,0,0,20616
1716,73634,39967,88258,48906,0,1716,0,16473,0,0,3430,2188,0,0,20628
1717,73677,39990,88310,48934,0,1717,0,16483,0,0,3432,2189,0,0,20640
1718,73720,40013,88361,48963,0,1718,0,16492,0,0,3434,2191,0,0,20652
1719,73763,40037,88412,48991,0,1719,0,16502,0,0,3436,2192,0,0,20664
1720,73805,40060,88464,49020,0,1720,0,16512,0,0,3438,2193,0,0,20676
1721,73848,40083,88515,49048,0,1721,0,16521,0,0,3440,2194,0,0,20688
1722,73891,40107,88566,49077,0,1722,0,16531,0,0,3442,2196,0,0,20700
1723,73934,40130,88617,49105,0,1723,0,16540,0,0,3444,2197,0,0,20712
1724,73976,40153,88669,49134,0,1724,0,16550,0,0,3446,2198,0,0,20724
1725,74019,40176,88720,49162,0,1725,0,16560,0,0,3448,2200,0,0,20736
1726,74062,40200,88771,49191,0,1726,0,16569,0,0,3450,2201,0,0,20748
1727,74105,40223,88823,49219,0,1727,0,16579,0,0,3452,2202,0,0,20760
1728,74147,40246,88874,49248,0,1728,0,16588,0,0,3454,2203,0,0,20772
1729,74190,40270,88925,49276,0,1729,0,16598,0,0,3456,2205,0,0,20784
1730,74233,40293,88977,49305,0,1730,0,16608,0,0,3458,2206,0,0,20796
1731,74276,40316,89028,49333,0,1731,0,16617,0,0,3460,2207,0,0,20808
1732,74318,40339,89079,49362,0,1732,0,16627,0,0,3462,2208,0,0,20820
1733,74361,40363,89130,49390,0,1733,0,16636,0,0,3464,2210,0,0,20832
1734,74404,40386,89182,49419,0,1734,0,16646,0,0,3466,2211,0,0,20844
1735,74447,40409,89233,49447,0,1735,0,16656,0,0,3468,2212,0,0,20856
1736,74489,40433,89284,49476,0,1736,0,16665,0,0,3470,2214,0,0,20868
1737,74532,40456,89336,49504,0,1737,0,16675,0,0,3472,2215,0,0,20880
1738,74575,40479,89387,49533,0,1738,0,16684,0,0,3474,2216,0,0,20892
1739,74618,40502,89438,49561,0,1739,0,16694,0,0,3476,2217,0,0,20904
1740,74660,40526,89490,49590,0,1740,0,16704,0,0,3478,2219,0,0,20916
1741,74703,40549,89541,49618,0,1741,0,16713,0,0,3480,2220,0,0,20928
1742,74746,40572,89592,49647,0,1742,0,16723,0,0,3482,2221,0,0,20940
1743,74789,40596,89643,49675,0,1743,0,16732,0,0,3484,2222,0,0,20952
1744,74831,40619,89695,49704,0,1744,0,16742,0,0,3486,2224,0,0,20964
1745,74874,40642,89746,49732,0,1745,0,16752,0,0,3488,2225,0,0,20976
1746,74917,40665,89797,49761,0,1746,0,16761,0,0,3490,2226,0,0,20988
1747,74960,40689,89849,49789,0,1747,0,16771,0,0,3492,2228,0,0,21000
1748,75002,40712,89900,49818,0,1748,0,16780,0,0,3494,2229,0,0,21012
1749,75045,40735,89951,49846,0,1749,0,16790,0,0,3496,2230,0,0,21024
1750,75088,40759,90003,49875,0,1750,0,16800,0,0,3498,2231,0,0,21036
1751,75131,40782,90054,49903,0,1751,0,16809,0,0,3500,2233,0,0,21048
1752,75173,40805,90105,49932,0,1752,0,16819,0,0,3502,2234,0,0,21060
1753,75216,40829,90156,49960,0,1753,0,16828,0,0,3504,2235,0,0,21072
1754,75259,40852,90208,49989,0,1754,0,16838,0,0,3506,2236,0,0,21084
1755,75302,40875,90259,50017,0,1755,0,16848,0,0,3508,2238,0,0,21096
1756,75344,40898,90310,50046,0,1756,0,16857,0,0,3510,2239,0,0,21108
1757,75387,40922,90362,50074,0,1757,0,16867,0,0,3512,2240,0,0,21120
1758,75430,40945,90413,50103,0,1758,0,16876,0,0,3514,2242,0,0,21132
1759,75473,40968,90464,50131,0,1759,0,16886,0,0,3516,2243,0,0,21144
1760,75515,40992,90516,50160,0,1760,0,16896,0,0,3518,2244,0,0,21156
1761,75558,41015,90567,50188,0,1761,0,16905,0,0,3520,2245,0,0,21168
1762,75601,41038,90618,50217,0,1762,0,16915,0,0,3522,2247,0,0,21180
1763,75644,41061,90669,50245,0,1763,0,16924,0,0,3524,2248,0,0,21192
1764,75686,41085,90721,50274,0,1764,0,16934,0,0,3526,2249,0,0,21204
1765,75729,41108,90772,50302,0,1765,0,16944,0,0,3528,2250,0,0,21216
1766,75772,41131,90823,50331,0,1766,0,16953,0,0,3530,2252,0,0,21228
1767,75815,41155,90875,50359,0,1767,0,16963,0,0,3532,2253,0,0,21240
1768,75857,41178,90926,50388,0,1768,0,16972,0,0,3534,2254,0,0,21252
1769,75900,41201,90977,50416,0,1769,0,16982,0,0,3536,2256,0,0,21264
1770,75943,41224,91029,50445,0,1770,0,16992,0,0,3538,2257,0,0,21276
1771,75986,41248,91080,50473,0,1771,0,17001,0,0,3540,2258,0,0,21288
1772,76028,41271,91131,50502,0,1772,0,17011,0,0,3542,2259,0,0,21300
1773,76071,41294,91182,50530,0,1773,0,17020,0,0,3544,2261,0,0,21312
1774,76114,41318,91234,50559,0,1774,0,17030,0,0,3546,2262,0,0,21324
1775,76157,41341,91285,50587,0,1775,0,17040,0,0,3548,2263,0,0,21336
1776,76199,41364,91336,50616,0,1776,0,17049,0,0,3550,2264,0,0,21348
1777,76242,41388,91388,50644,0,1777,0,17059,0,0,3552,2266,0,0,21360
1778,76285,41411,91439,50673,0,1778,0,17068,0,0,3554,2267,0,0,21372
1779,76328,41434,91490,50701,0,1779,0,17078,0,0,3556,2268,0,0,21384
1780,76370,41457,91542,50730,0,1780,0,17088,0,0,3558,2270,0,0,21396
1781,76413,41481,91593,50758,0,1781,0,17097,0,0,3560,2271,0,0,21408
1782,76456,41504,91644,50787,0,1782,0,17107,0,0,3562,2272,0,0,21420
1783,76499,41527,91695,50815,0,1783,0,17116,0,0,3564,2273,0,0,21432
1784,76541,41551,91747,50844,0,1784,0,17126,0,0,3566,2275,0,0,21444
1785,76584,41574,91798,50872,0,1785,0,17136,0,0,3568,2276,0,0,21456
1786,76627,41597,91849,50901,0,1786,0,17145,0,0,3570,2277,0,0,21468
1787,76670,41620,91901,50929,0,1787,0,17155,0,0,3572,2278,0,0,21480
1788,76712,41644,91952,50958,0,1788,0,17164,0,0,3574,2280,0,0,21492
1789,76755,41667,92003,50986,0,1789,0,17174,0,0,3576,2281,0,0,21504
1790,76798,41690,92055,51015,0,1790,0,17184,0,0,3578,2282,0,0,21516
1791,76841,41714,92106,51043,0,1791,0,17193,0,0,3580,2284,0,0,21528
1792,76883,41737,92157,51072,0,1792,0,17203,0,0,3582,2285,0,0,21540
1793,76926,41760,92208,51100,0,1793,0,17212,0,0,3584,2286,0,0,21552
1794,76969,41783,92260,51129,0,1794,0,17222,0,0,3586,2287,0,0,21564
1795,77012,41807,92311,51157,0,1795,0,17232,0,0,3588,2289,0,0,21576
1796,77054,41830,92362,51186,0,1796,0,17241,0,0,3590,2290,0,0,21588
1797,77097,41853,92414,51214,0,1797,0,17251,0,0,3592,2291,0,0,21600
1798,77140,41877,92465,51243,0,1798,0,17260,0,0,3594,2292,0,0,21612
1799,77183,41900,92516,51271,0,1799,0,17270,0,0,3596,2294,0,0,21624
1800,77225,41923,92568,51300,0,1800,0,17280,0,0,3598,2295,0,0,21636
1801,77268,41946,92619,51328,0,1801,0,17289,0,0,3600,2296,0,0,21648
1802,77311,41970,92670,51357,0,1802,0,17299,0,0,3602,2298,0,0,21660
1803,77354,41993,92721,51385,0,1803,0,17308,0,0,3604,2299,0,0,21672
1804,77396,42016,92773,51414,0,1804,0,17318,0,0,3606,2300,0,0,21684
1805,77439,42040,92824,51442,0,1805,0,17328,0,0,3608,2301,0,0,21696
1806,77482,42063,92875,51471,0,1806,0,17337,0,0,3610,2303,0,0,21708
1807,77525,42086,92927,51499,0,1807,0,17347,0,0,3612,2304,0,0,21720
1808,77567,42110,92978,51528,0,1808,0,17356,0,0,3614,2305,0,0,21732
1809,77610,42133,93029,51556,0,1809,0,17366,0,0,3616,2307,0,0,21744
1810,77653,42156,93081,51585,0,1810,0,17376,0,0,3618,2308,0,0,21756
1811,77696,42179,93132,51613,0,1811,0,17385,0,0,3620,2309,0,0,21768
1812,77738,42203,93183,51642,0,1812,0,17395,0,0,3622,2310,0,0,21780
1813,77781,42226,93234,51670,0,1813,0,17404,0,0,3624,2312,0,0,21792
1814,77824,42249,93286,51699,0,1814,0,17414,0,0,3626,2313,0,0,21804
1815,77867,42273,93337,51727,0,1815,0,17424,0,0,3628,2314,0,0,21816
1816,77909,42296,93388,51756,0,1816,0,17433,0,0,3630,2315,0,0,21828
1817,77952,42319,93440,51784,0,1817,0,17443,0,0,3632,2317,0,0,21840
1818,77995,42342,93491,51813,0,1818,0,17452,0,0,3634,2318,0,0,21852
1819,78038,42366,93542,51841,0,1819,0,17462,0,0,3636,2319,0,0,21864
1820,78080,42389,93594,51870,0,1820,0,17472,0,0,3638,2321,0,0,21876
1821,78123,42412,93645,51898,0,1821,0,17481,0,0,3640,2322,0,0,21888
1822,78166,42436,93696,51927,0,1822,0,17491,0,0,3642,2323,0,0,21900
1823,78209,42459,93747,51955,0,1823,0,17500,0,0,3644,2324,0,0,21912
1824,78251,42482,93799,51984,0,1824,0,17510,0,0,3646,2326,0,0,21924
1825,78294,42505,93850,52012,0,1825,0,17520,0,0,3648,2327,0,0,21936
1826,78337,42529,93901,52041,0,1826,0,17529,0,0,3650,2328,0,0,21948
1827,78380,42552,93953,52069,0,1827,0,17539,0,0,3652,2329,0,0,21960
1828,78422,42575,94004,52098,0,1828,0,17548,0,0,3654,2331,0,0,21972
1829,78465,42599,94055,52126,0,1829,0,17558,0,0,3656,2332,0,0,21984
1830,78508,42622,94107,52155,0,1830,0,17568,0,0,3658,2333,0,0,21996
1831,78551,42645,94158,52183,0,1831,0,17577,0,0,3660,2335,0,0,22008
1832,78593,42669,94209,52212,0,1832,0,17587,0,0,3662,2336,0,0,22020
1833,78636,42692,94260,52240,0,1833,0,17596,0,0,3664,2337,0,0,22032
1834,78679,42715,94312,52269,0,1834,0,17606,0,0,3666,2338,0,0,22044
1835,78722,42738,94363,52297,0,1835,0,17616,0,0,3668,2340,0,0,22056
1836,78764,42762,94414,52326,0,1836,0,17625,0,0,3670,2341,0,0,22068
1837,78807,42785,94466,52354,0,1837,0,17635,0,0,3672,2342,0,0,22080
1838,78850,42808,94517,52383,0,1838,0,17644,0,0,3674,2343,0,0,22092
1839,78893,42832,94568,52411,0,1839,0,17654,0,0,3676,2345,0,0,22104
1840,78935,42855,94620,52440,0,1840,0,17664,0,0,3678,2346,0,0,22116
1841,78978,42878,94671,52468,0,1841,0,17673,0,0,3680,2347,0,0,22128
1842,79021,42901,94722,52497,0,1842,0,17683,0,0,3682,2349,0,0,22140
1843,79064,42925,94773,52525,0,1843,0,17692,0,0,3684,2350,0,0,22152
1844,79106,42948,94825,52554,0,1844,0,17702,0,0,3686,2351,0,0,22164
1845,79149,42971,94876,52582,0,1845,0,17712,0,0,3688,2352,0,0,22176
1846,79192,42995,94927,52611,0,1846,0,17721,0,0,3690,2354,0,0,22188
1847,79235,43018,94979,52639,0,1847,0,17731,0,0,3692,2355,0,0,22200
1848,79277,43041,95030,52668,0,1848,0,17740,0,0,3694,2356,0,0,22212
1849,79320,43064,95081,52696,0,1849,0,17750,0,0,3696,2357,0,0,22224
1850,79363,43088,95133,52725,0,1850,0,17760,0,0,3698,2359,0,0,22236
1851,79406,43111,95184,52753,0,1851,0,17769,0,0,3700,2360,0,0,22248
1852,79448,43134,95235,52782,0,1852,0,17779,0,0,3702,2361,0,0,22260
1853,79491,43158,95286,52810,0,1853,0,17788,0,0,3704,2363,0,0,22272
1854,79534,43181,95338,52839,0,1854,0,17798,0,0,3706,2364,0,0,22284
1855,79577,43204,95389,52867,0,1855,0,17808,0,0,3708,2365,0,0,22296
1856,79619,43228,95440,52896,0,1856,0,17817,0,0,3710,2366,0,0,22308
1857,79662,43251,95492,52924,0,1857,0,17827,0,0,3712,2368,0,0,22320
1858,79705,43274,95543,52953,0,1858,0,17836,0,0,3714,2369,0,0,22332
1859,79748,43297,95594,52981,0,1859,0,17846,0,0,3716,2370,0,0,22344
1860,79790,43321,95646,53010,0,1860,0,17856,0,0,3718,2371,0,0,22356
1861,79833,43344,95697,53038,0,1861,0,17865,0,0,3720,2373,0,0,22368
1862,79876,43367,95748,53067,0,1862,0,17875,0,0,3722,2374,0,0,22380
1863,79919,43391,95799,53095,0,1863,0,17884,0,0,3724,2375,0,0,22392
1864,79961,43414,95851,53124,0,1864,0,17894,0,0,3726,2377,0,0,22404
1865,80004,43437,95902,53152,0,1865,0,17904,0,0,3728,2378,0,0,22416
1866,80047,43460,95953,53181,0,1866,0,17913,0,0,3730,2379,0,0,22428
1867,80090,43484,96005,53209,0,1867,0,17923,0,0,3732,2380,0,0,22440
1868,80132,43507,96056,53238,0,1868,0,17932,0,0,3734,2382,0,0,22452
1869,80175,43530,96107,53266,0,1869,0,17942,0,0,3736,2383,0,0,22464
1870,80218,43554,96159,53295,0,1870,0,17952,0,0,3738,2384,0,0,22476
1871,80261,43577,96210,53323,0,1871,0,17961,0,0,3740,2385,0,0,22488
1872,80303,43600,96261,53352,0,1872,0,17971,0,0,3742,2387,0,0,22500
1873,80346,43623,96312,53380,0,1873,0,17980,0,0,3744,2388,0,0,22512
1874,80389,43647,96364,53409,0,1874,0,17990,0,0,3746,2389,0,0,22524
1875,80432,43670,96415,53437,0,1875,0,18000,0,0,3748,2391,0,0,22536
1876,80474,43693,96466,53466,0,1876,0,18009,0,0,3750,2392,0,0,22548
1877,80517,43717,96518,53494,0,1877,0,18019,0,0,3752,2393,0,0,22560
1878,80560,43740,96569,53523,0,1878,0,18028,0,0,3754,2394,0,0,22572
1879,80603,43763,96620,53551,0,1879,0,18038,0,0,3756,2396,0,0,22584
1880,80645,43786,96672,53580,0,1880,0,18048,0,0,3758,2397,0,0,22596
1881,80688,43810,96723,53608,0,1881,0,18057,0,0,3760,2398,0,0,22608
1882,80731,43833,96774,53637,0,1882,0,18067,0,0,3762,2400,0,0,22620
1883,80774,43856,96825,53665,0,1883,0,18076,0,0,3764,2401,0,0,22632
1884,80816,43880,96877,53694,0,1884,0,18086,0,0,3766,2402,0,0,22644
1885,80859,43903,96928,53722,0,1885,0,18096,0,0,3768,2403,0,0,22656
1886,80902,43926,96979,53751,0,1886,0,18105,0,0,3770,2405,0,0,22668
1887,80945,43950,97031,53779,0,1887,0,18115,0,0,3772,2406,0,0,22680
1888,80987,43973,97082,53808,0,1888,0,18124,0,0,3774,2407,0,0,22692
1889,81030,43996,97133,53836,0,1889,0,18134,0,0,3776,2408,0,0,22704
1890,81073,44019,97185,53865,0,1890,0,18144,0,0,3778,2410,0,0,22716
1891,81116,44043,97236,53893,0,1891,0,18153,0,0,3780,2411,0,0,22728
1892,81158,44066,97287,53922,0,1892,0,18163,0,0,3782,2412,0,0,22740
1893,81201,44089,97338,53950,0,1893,0,18172,0,0,3784,2414,0,0,22752
1894,81244,44113,97390,53979,0,1894,0,18182,0,0,3786,2415,0,0,22764
1895,81287,44136,97441,54007,0,1895,0,18192,0,0,3788,2416,0,0,22776
1896,81329,44159,97492,54036,0,1896,0,18201,0,0,3790,2417,0,0,22788
1897,81372,44182,97544,54064,0,1897,0,18211,0,0,3792,2419,0,0,22800
1898,81415,44206,97595,54093,0,1898,0,18220,0,0,3794,2420,0,0,22812
1899,81458,44229,97646,54121,0,1899,0,18230,0,0,3796,2421,0,0,22824
1900,81500,44252,97698,54150,0,1900,0,18240,0,0,3798,2422,0,0,22836
1901,81543,44276,97749,54178,0,1901,0,18249,0,0,3800,2424,0,0,22848
1902,81586,44299,97800,54207,0,1902,0,18259,0,0,3802,2425,0,0,22860
1903,81629,44322,97851,54235,0,1903,0,18268,0,0,3804,2426,0,0,22872
1904,81671,44345,97903,54264,0,1904,0,18278,0,0,3806,2428,0,0,22884
1905,81714,44369,97954,54292,0,1905,0,18288,0,0,3808,2429,0,0,22896
1906,81757,44392,98005,54321,0,1906,0,18297,0,0,3810,2430,0,0,22908
1907,81800,44415,98057,54349,0,1907,0,18307,0,0,3812,2431,0,0,22920
1908,81842,44439,98108,54378,0,1908,0,18316,0,0,3814,2433,0,0,22932
1909,81885,44462,98159,54406,0,1909,0,18326,0,0,3816,2434,0,0,22944
1910,81928,44485,98211,54435,0,1910,0,18336,0,0,3818,2435,0,0,22956
1911,81971,44509,98262,54463,0,1911,0,18345,0,0,3820,2436,0,0,22968
1912,82013,44532,98313,54492,0,1912,0,18355,0,0,3822,2438,0,0,22980
1913,82056,44555,98364,54520,0,1913,0,18364,0,0,3824,2439,0,0,22992
1914,82099,44578,98416,54549,0,1914,0,18374,0,0,3826,2440,0,0,23004
1915,82142,44602,98467,54577,0,1915,0,18384,0,0,3828,2442,0,0,23016
1916,82184,44625,98518,54606,0,1916,0,18393,0,0,3830,2443,0,0,23028
1917,82227,44648,98570,54634,0,1917,0,18403,0,0,3832,2444,0,0,23040
1918,82270,44672,98621,54663,0,1918,0,18412,0,0,3834,2445,0,0,23052
1919,82313,44695,98672,54691,0,1919,0,18422,0,0,3836,2447,0,0,23064
1920,82355,44718,98724,54720,0,1920,0,18432,0,0,3838,2448,0,0,23076
1921,82398,44741,98775,54748,0,1921,0,18441,0,0,3840,2449,0,0,23088
1922,82441,44765,98826,54777,0,1922,0,18451,0,0,3842,2450,0,0,23100
1923,82484,44788,98877,54805,0,1923,0,18460,0,0,3844,2452,0,0,23112
